Coin^^uri,nmo:hasFindspot^^uri,nmo:hasMaterial^^uri,nmo:hasMint^^uri,nmo:hasDenomination^^uri,nmo:hasStartDate^^xsd:gYear,nmo:hasEndDate^^xsd:gYear,nmo:hasMintMark,nmo:hasCountermark,nmo:hasWeight,nmo:hasMinDiameter,nmo:hasMaxDiameter,nmo:hasDie^^id**1,1__nmo:hasAxis,nmo:hasObverse^^id**2,nmo:hasReverse^^id**3,2__nmo:hasContext,3__nmo:hasContext,2__nmo:hasWear,3__nmo:hasWear,2__nmo:hasCorrosion,3__nmo:hasCorrosion,2__nmo:hasLegend,3__nmo:hasLegend
afe:6539,gaz:2044332,nm:ae,nm:rome,nm:as,64,68,,,,,,,,,,,,,,,,,
afe:6540,gaz:2044332,nm:ar,nm:rome,nm:denarius,78,79,,,,,,,,,,,,,,,,,
afe:6541,gaz:2044332,nm:ar,nm:rome,nm:denarius,152,153,,,,,,,,,,,,,,,,,
afe:6542,gaz:2044775,nm:ar,nm:rome,nm:denarius,161,180,,,,,,,,,,,,,,,,,
afe:6543,gaz:2044339,nm:ae,nm:rome,nm:sestertius,236,238,,,,,,,,,,,,,,,,,
afe:6544,gaz:2044780,nm:ae,nm:rome,nm:sestertius,222,231,,,,,,,,,,,,,,,,,
afe:6545,gaz:2044782,nm:ae,nm:rome,nm:sestertius,125,128,,,,,,,,,,,,,,,,,
afe:6546,gaz:2044782,nm:ae,nm:rome,nm:dupondius,186,186,,,,,,,,,,,,,,,,,
afe:6547,gaz:2044782,nm:ae,nm:rome,nm:as,234,234,,,,,,,,,,,,,,,,,
afe:6548,gaz:2044782,nm:ae,nm:thessalonica,nm:follis,336,337,,,,,,,,,,,,,,,,,
afe:6549,,nm:av,nm:rome; nm:mediolanum,nm:roman_medallion,263,263,,,13.45,27.0,27.0,,,,,,,,,,,,
afe:6550,gaz:2044328,,,,,,,,,,,,,,,,,,,,,,
afe:6551,gaz:2044338,nm:ae,,,150,200,,,,,,,,,,,,,,,,,
afe:6552,gaz:2044781,nm:ar,nm:rome,nm:antoninianus,270,275,,,,,,,,,,,,,,,,,
afe:6553,gaz:2044781,nm:ae,,,364,375,,,,,,,,,,,,,,,,,
afe:6554,,,,,,,,,,,,,,,,,,,,,,,
afe:6555,gaz:2315108,nm:ae,nm:rome,nm:as,22,30,,,,,,,,,,,,,,,,,
afe:6556,gaz:2315108,nm:ae,nm:rome,nm:sestertius,68,69,,,,,,,,,,,,,,,,,
afe:6557,gaz:2315108,nm:ae,nm:rome,nm:sestertius,140,144,,,,,,,,,,,,,,,,,
afe:6558,gaz:2315108,nm:av,nm:rome,nm:aureus,260,268,,,,,,,,,,,,,,,,,
afe:6559,gaz:2044750,,,,324,361,,,,,,,,,,,,,,,,,
afe:6560,gaz:2315108,nm:ae,,nm:sestertius,98,117,,,,,,,,,,,,,,,,,
afe:6561,gaz:2044751,nm:ae,nm:siscia,nm:follis,330,333,-/-//(Gamma)SIS,,,,,,,,,,,,,,,,
afe:6562,gaz:2315108,nm:ae,,nm:sestertius,138,161,,,,,,,,,,,,,,,,,
afe:6563,gaz:2315108,nm:ae,nm:rome,nm:as,103,111,,,,,,,,,,,,,,,,,
afe:6564,gaz:2315108,nm:ae,nm:lugdunum,nm:follis,301,303,-/A//PLC,,,,,,,,,,,,,,,,
afe:6565,,nm:ae,,,-323,-31,,,,,,,,,,,,,,,,,
afe:6566,,nm:ae,nm:commagene,,38,72,,Vs.: Kranz,,,,,,,,,,,,,,,
afe:6567,,nm:ae,nm:rome,nm:dupondius,37,41,,TIA_V,,,,,,,,,,,,,,,
afe:6568,,nm:ae,nm:alexandreia_egypt,,-170,-163,,,,,,,,,,,,,,,,,
afe:6569,,nm:av,nm:ticinum,nm:aureus,276,282,,,,,,,,,,,,,,,,,
afe:6570,,nm:ae,nm:rome,nm:sestertius,238,238,,,,,,,,,,,,,,,,,
afe:6571,,nm:ae,,,,,,,,,,,,,,,,,,,,,
afe:6572,,nm:av,,nm:stater,-150,-50,,,8.03,,,,,,,,,,,,,,
afe:6573,,,,,,,,,,,,,,,,,,,,,,,
afe:6574,,,,,-650,-30,,,,,,,,,,,,,,,,,
afe:6575,,nm:ar,,nm:antoninianus,268,270,,,,,,,,,,,,,,,,,
afe:6576,,,,,,,,,,,,,,,,,,,,,,,
afe:6578,,nm:ae,,,,,,,,,,,,,,,,,,,,,
afe:6579,gaz:2044769,,,,,,,,,,,,,,,,,,,,,,
afe:6580,,nm:ar,nm:rome,nm:denarius,166,167,,,2.75,,,,,1,1,"L VERVS AVG ARM PARTH MAX.
",TR P VII IMP IIII COS III,1.0,1.0,1.0,1.0,,
afe:6581,,nm:ar,nm:rome,nm:denarius,145,161,,,2.73,,,,,1,1,"FAUSTINA AUGUSTA AUG PII F.
",PVD[ICITIA].,1.0,2.0,1.0,1.0,,
afe:6582,,nm:ar,nm:rome,nm:denarius,176,180,,,2.73,,,,,1,1,"DIVA FAVSTINA PIA.
",CONSECRATIO.,2.0,2.0,2.0,2.0,,
afe:6583,,nm:ar,nm:rome,nm:denarius,168,169,,,3.05,,,,,1,1,"[M] ANTONINVS AVG TR P XXIII.
", SA[LVTI] AVG COS,1.0,2.0,1.0,1.0,,
afe:6584,,nm:ar,nm:rome,nm:denarius,151,152,,,2.84,,,,,1,1,"ANTONINVS AVG PIVS P P TR P XV.
",[C]O[S] IIII.,2.0,2.0,1.0,1.0,,
afe:6585,,nm:ar,nm:rome,nm:denarius,139,139,,,2.35,,,,,1,1,"IMP T AEL CAES [HADR ANTONINVS].
",AVG PIV[S] PM TR P COS II.,1.0,1.0,1.0,1.0,,
afe:6586,,nm:ar,nm:rome,nm:denarius,141,161,,,2.84,,,,,1,1,"DIVA FAVSTINA.
",[AVGVSTA].,2.0,2.0,3.0,2.0,,
afe:6587,,nm:ar,nm:rome,nm:denarius,137,137,-/-//concord,,1.84,,,,,1,1,"[L AELIVS CAESAR].
",TR POT [COS II] CONCO[RD],2.0,2.0,2.0,3.0,,
afe:6588,,nm:ar,nm:rome,nm:denarius,146,147,,,2.72,,,,,1,1,"AVRELIVS CAESAR AVG P II [F].
",[TR] POT COS II.,2.0,2.0,1.0,1.0,,
afe:6589,,nm:ar,nm:rome,nm:denarius,160,161,,,2.95,,,,,1,1,"ANTONINVS AVG PIVS P P TR P XXIII[I].
",CONG AVG VIIII COS IIII.,1.0,1.0,1.0,1.0,,
afe:6590,,nm:ar,nm:rome,nm:denarius,161,176,,,2.5,,,,,1,1,"FAVSTINA A[VGVSTA].
",C[ERES].,2.0,2.0,1.0,2.0,,
afe:6591,,nm:ar,nm:rome,nm:denarius,125,128,,,2.68,,,,,1,1,"HADRIANVS [AVGVSTVS].
",COS I[II].,2.0,2.0,2.0,3.0,,
afe:6592,,nm:ar,nm:rome,nm:denarius,161,161,,,2.78,,,,,1,1,"DIVVS [ANTONINVS].
",DIVO PIO.,1.0,2.0,1.0,1.0,,
afe:6593,,nm:ar,nm:rome,nm:denarius,139,139,,,2.69,,,,,1,1,"ANTONINVS [AVG PIVS P P].
",TR POT COS II.,1.0,1.0,2.0,2.0,,
afe:6594,,nm:ar,nm:rome,nm:denarius,140,144,,,,,,,,1,1,"AVRELIVS CAESAR [AVG PII F COS].
",HONOS.,1.0,1.0,1.0,2.0,,
afe:6595,,nm:ar,nm:rome,nm:denarius,118,118,,,2.72,,,,,1,1,"[IMP CAE]SAR TRAIAN [HADRIANVS AVG].
",[P M TR] P COS II FEL AVG.,2.0,2.0,2.0,2.0,,
afe:6596,,nm:ar,nm:rome,nm:denarius,161,180,,,3.11,,,,,1,1,"DIVUS ANTONINVS.
",CONSECRATIO.,1.0,1.0,1.0,1.0,,
afe:6597,,nm:ar,nm:rome,nm:denarius,161,180,,,2.83,,,,,1,1,"DIVUS ANTONINVS.
",CONSECRATIO.,1.0,1.0,1.0,1.0,,
afe:6598,,nm:ar,nm:rome,nm:denarius,187,188,,,2.41,,,,,1,1,"COMMANTNP [FEL AVG BRIT].
",P M TR P XIII] IMP VIII COS V P [P].,1.0,1.0,1.0,2.0,,
afe:6599,,nm:ar,nm:rome,nm:denarius,161,176,,,2.65,,,,,1,1,"FAVSTINA [AVGUSTA].
",[IV]NONI R[EGINAE].,2.0,2.0,3.0,2.0,,
afe:6600,,nm:ar,nm:rome,nm:denarius,161,176,,,2.73,,,,,1,1,"FAVSTINA [AVGUSTA].
",[HILA]RIT[AS].,2.0,3.0,3.0,3.0,,
afe:8373,gaz:2044675,nm:av,,nm:solidus,394,423,M/D//CONOB,,4.65,21.0,21.0,1,6.0,,,,,,,,,,
afe:8398,,nm:ar,nm:rome,nm:denarius,164,169,,,,,,,,,,,,,,,,,
afe:8995,,nm:ar,nm:rome,nm:denarius,164,168,,,2.81,,,,,,,,,,,,,,
afe:8996,,nm:ar,nm:rome,nm:denarius,228,231,,,3.07,,,,,,,,,,,,,,
afe:8997,,nm:ar,nm:mediolanum,nm:antoninianus,251,253,,,2.63,,,,,,,,,,,,,,
afe:9468,gaz:2044667,nm:ar,nm:rome,nm:denarius,210,210,,,,,,,,,,,,,,,,,
afe:9469,gaz:2044667,nm:ar,nm:rome,nm:antoninianus,260,268,-/Q//-,,,,,,,,,,,,,,,,
afe:9470,gaz:2044667,nm:ae,nm:treveri,nm:follis,317,318,F/T//PTR,,,,,,,,,,,,,,,,
afe:9471,gaz:2044667,nm:ae,nm:treveri,nm:follis,347,348,-/-//TRS,,,,,,,,,,,,,,,,
afe:9472,gaz:2044667,nm:ae,nm:arelate,,364,367,-/-//PCON,,,,,,,,,,,,,,,,
afe:9473,gaz:2044667,nm:ae,,,364,367,,,,,,,,,,,,,,,,,
afe:9474,gaz:2044667,nm:av,nm:constantinople,,527,565,-/-//CONOB,,1.41,,,,,,,,,,,,,,
afe:9802,gaz:2048980,nm:ae,,,-27,14,,,,,,,,,,,,,,,,,
afe:9803,gaz:2048980,nm:ae,,,63,68,,,,,,,,,,,,,,,,,
afe:9804,gaz:2048980,nm:ae,,,98,117,,,,,,,,,,,,,,,,,
afe:9805,gaz:2048980,nm:ae,,,117,138,,,,,,,,,,,,,,,,,
afe:9806,gaz:2048980,nm:ae,,,138,161,,,,,,,,,,,,,,,,,
afe:9807,gaz:2048980,nm:ae,,,140,180,,,,,,,,,,,,,,,,,
afe:9808,gaz:2048980,nm:ae,,,145,180,,,,,,,,,,,,,,,,,
afe:9809,gaz:2048980,nm:ae,,,172,192,,,,,,,,,,,,,,,,,
afe:9810,gaz:2048980,nm:ar,,nm:antoninianus,253,268,,,,,,,,,,,,,,,,,
afe:9811,gaz:2048980,nm:ar,,nm:antoninianus,253,268,,,,,,,,,,,,,,,,,
afe:9812,gaz:2048980,nm:ar,,nm:antoninianus,259,268,,,,,,,,,,,,,,,,,
afe:9813,gaz:2048980,nm:ae,,nm:follis,306,337,,,,,,,,,,,,,,,,,
afe:9815,gaz:2048980,nm:ae,,nm:follis,333,350,,,,,,,,,,,,,,,,,
afe:10050,gaz:2048655,nm:ae,,,-150,-75,,,,,,,,,,,,,,,,,
afe:10051,gaz:2048655,,,,,,,,,,,,,,,,,,,,,,
afe:10053,,nm:ar,,nm:denarius,-28,14,,,,,,,,,,,,,,,,,
afe:10054,,nm:ar,,nm:antoninianus,238,244,,,,,,,,,,,,,,,,,
afe:10055,,nm:ar,nm:rome,nm:antoninianus,249,251,,,,,,,,,,,,,,,,,
afe:10320,,nm:ae,nm:pella_macedon,,-187,-30,,,,,,,,,,,,,,,,,
afe:10321,,nm:ae,nm:thessalonica,,-27,14,,,,,,,,,,,,,,,,,
afe:10322,,nm:ae,nm:thessalonica,,-27,14,,,,,,,,,,,,,,,,,
afe:11427,,nm:ar,nm:rome,nm:denarius,70,70,,,,,,,,,,,,,,,,,
afe:11428,,nm:ae,nm:rome,nm:as,81,81,,,,,,,,,,,,,,,,,
afe:11429,,nm:ae,nm:rome,nm:as,140,144,,,,,,,,,,,,,,,,,
afe:11430,,nm:ae,nm:rome,nm:as,141,161,,,,,,,,,,,,,,,,,
afe:11431,,nm:ae,nm:rome,nm:sestertius,141,161,,,,,,,,,,,,,,,,,
afe:11432,,nm:ar,nm:rome,nm:denarius,145,161,,,,,,,,,,,,,,,,,
afe:11433,,nm:ar,nm:rome,nm:antoninianus,216,216,,,,,,,,,,,,,,,,,
afe:11434,,nm:ar,nm:rome,nm:antoninianus,219,219,,,,,,,,,,,,,,,,,
afe:11435,,nm:ar,nm:rome,nm:antoninianus,218,222,,,,,,,,,,,,,,,,,
afe:11436,,nm:ar,nm:rome,nm:antoninianus,218,222,,,,,,,,,,,,,,,,,
afe:11437,,nm:ar,nm:rome,nm:antoninianus,244,249,,,,,,,,,,,,,,,,,
afe:11438,,nm:ar,nm:lugdunum,nm:antoninianus,258,258,,,,,,,,,,,,,,,,,
afe:11439,,nm:ar,,nm:denarius,100,250,,,,,,,,,,,,,,,,,
afe:11440,,nm:ar,,nm:antoninianus,260,275,,,,,,,,1,1,,VICTORIAAVG(G?)?,,,,,,
afe:11441,,nm:ae,nm:treveri,nm:follis,330,331,-/-//TRP,,,,,,,,,,,,,,,,
afe:11442,,nm:ae,nm:treveri,nm:follis,330,331,-/-//TRP,,,,,,,,,,,,,,,,
afe:11443,,nm:ae,,nm:follis,337,341,,,,,,,,,,,,,,,,,
afe:11444,,nm:ae,,nm:follis,337,341,,,,,,,,,,,,,,,,,
afe:11445,,nm:ae,nm:treveri,nm:follis,347,348,-/-//(M on TRP),,,,,,,,,,,,,,,,
afe:11446,,nm:ae,nm:siscia,,367,375,(? on A)/-/?SIS?,,,,,,,,,,,,,,,,
afe:11447,,nm:ae,nm:thessalonica,,383,388,?/-//TES,,,,,,,,,,,,,,,,
afe:11448,,nm:av,nm:constantinople,nm:solidus,462,473,-/-//CONOB,,4.54,,,,,,,,,,,,,,
afe:11449,,nm:av,nm:rome,nm:aureus,260,268,,,,,,,,,,,,,,,,,
afe:11450,,nm:ae,nm:rome,nm:sestertius,139,139,,,,,,,,,,,,,,,,,
afe:11451,,nm:ae,nm:berytus,,112,117,,,,,,,,,,,,,,,,,
afe:11452,,nm:ar,nm:rome,nm:denarius,174,175,,,,,,,,,,,,,,,,,
afe:11453,,nm:ar,nm:rome,nm:denarius,164,169,,,,,,,,,,,,,,,,,
afe:11454,,nm:ar,nm:rome,nm:quinarius,270,270,-/-//RT,,,,,,,,,,,,,,,,
afe:11455,,nm:ar,nm:rome,nm:antoninianus,276,282,-/-//R(Zeichen)B,,,,,,,,,,,,,,,,
afe:11456,,nm:ar,nm:tripolis_phoenicia,nm:antoninianus,276,282,-/-//(* on XXI),,,,,,,,,,,,,,,,
afe:11457,,nm:ae,nm:treveri; nm:arelate,nm:follis,330,335,,,,,,,,,,,,,,,,,
afe:11458,,nm:av,,,-199,-50,,,7.7,,,,,,,,,,,,,,
afe:11459,,nm:ar,,,-99,-33,,,1.8,,,,,,,,,,,,,,
afe:11460,,nm:ar,,,-99,-33,,,1.9,,,,,,,,,,,,,,
afe:11461,,nm:ar,nm:rome,nm:denarius,174,174,,,,,,,,,,,,,,,,,
afe:11462,,nm:ae,nm:siscia,nm:follis,335,336,-/-//(gamma)SIS,,,,,,,,,,,,,,,,
afe:11463,,nm:ae,,nm:follis,337,341,,,,,,,,,,,,,,,,,
afe:11464,,nm:ae,,nm:follis,345,347,,,,,,,,,,,,,,,,,
afe:11465,,nm:ae,,,348,361,,,,,,,,,,,,,,,,,
afe:11466,,nm:ae,,,138,180,,,,,,,,,,,,,,,,,
afe:11467,,nm:ar,,nm:denarius,193,217,,,,,,,,,,,,,,,,,
afe:11468,,nm:ae,,,235,236,,,,,,,,,,,,,,,,,
afe:11469,,nm:av,,nm:aureus,271,274,,,3.59,20.0,20.0,1,12.0,,,,,,,,,,
afe:11470,,nm:ae,nm:rome,nm:sestertius,140,144,,,26.92,,,,,,,,,,,,,,
afe:11471,,nm:ar,,,-99,-1,,,0.36,,,,,,,,,,,,,,
afe:11472,,nm:ar,nm:rome,nm:denarius,138,161,,,,,,,,,,,,,,,,,
afe:11473,,nm:ar,nm:rome,nm:denarius,187,188,,,,,,,,,,,,,,,,,
afe:11474,,nm:ae,nm:rome,nm:sestertius,186,187,,,,,,,,,,,,,,,,,
afe:11475,,nm:ae,nm:rome,nm:sestertius,190,190,,,,,,,,,,,,,,,,,
afe:11476,,nm:ar,nm:rome,nm:denarius,223,223,,,,,,,,,,,,,,,,,
afe:11477,,nm:ar,nm:colonia_patricia,nm:denarius,-19,-19,,,3.51,,,,,,,,,,,,,,
afe:11478,,nm:ar,nm:rome,nm:denarius,125,128,,,2.56,,,,,,,,,,,,,,
afe:11479,,nm:ar,nm:rome,nm:denarius,159,160,,,2.5,,,,,,,,,,,,,,
afe:11480,,nm:ae,nm:rome,nm:sestertius,141,161,,,11.98,,,,,,,,,,,,,,
afe:11481,,nm:ae,nm:rome,nm:sestertius,180,192,,,19.59,,,,,,,,,,,,,,
afe:11482,,nm:ar,nm:rome,nm:denarius,-109,-109,,,,,,,,,,,,,,,,,
afe:11483,,nm:ar,nm:rome,nm:denarius,92,93,,,,,,,,,,,,,,,,,
afe:11484,,nm:ae,nm:rome,nm:sestertius,140,144,,,,,,,,,,,,,,,,,
afe:11485,,nm:ar,nm:rome,nm:antoninianus,243,244,,,,,,,,,,,,,,,,,
afe:11486,,,,,,,,,,,,,,,,,,,,,,,
afe:11487,,nm:av,nm:rome,nm:aureus,70,70,,,,,,,,,,,,,,,,,
afe:11488,,nm:ar,nm:lugdunum,nm:denarius,-2,14,,,,,,,,,,,,,,,,,
afe:11489,,nm:av,nm:rome,nm:aureus,54,68,,,,,,,,,,,,,,,,,
afe:11490,,nm:ar,nm:rome,nm:denarius,138,161,,,,,,,,,,,,,,,,,
afe:11491,,nm:ar,nm:rome,nm:denarius,175,192,,,,,,,,,,,,,,,,,
afe:11492,,nm:ar,nm:rome,nm:denarius,192,192,,,,,,,,,,,,,,,,,
afe:11493,,nm:ae,,nm:follis,330,337,,,,,,,,,,,,,,,,,
afe:11494,,nm:ar,,nm:denarius,69,79,,,,,,,,,,,,,,,,,
afe:11495,,nm:ar,,nm:denarius,96,98,,,,,,,,,,,,,,,,,
afe:11496,,nm:ar,,nm:denarius,98,117,,,,,,,,,,,,,,,,,
afe:11497,,nm:ar,,nm:denarius,117,138,,,,,,,,,,,,,,,,,
afe:11498,,nm:ar,,nm:denarius,138,161,,,,,,,,,,,,,,,,,
afe:11499,,nm:av,,nm:solidus,400,600,,,,,,,,,,,,,,,,,
afe:11500,,nm:ar,,nm:denarius,-28,14,,,,,,,,,,,,,,,,,
afe:11501,,nm:ar,nm:rome,nm:denarius,98,117,,,,,,,,,,,,,,,,,
afe:11502,,,nm:rome,,138,180,,,,,,,,,,,,,,,,,
afe:11503,,,,,,,,,,,,,,,,,,,,,,,
afe:11504,,nm:av,nm:constantinople,nm:solidus,442,443,*/-//COMOB,,,,,,,,,,,,,,,,
afe:11505,,nm:ae,,nm:follis,330,335,,,,,,,,,,,,,,,,,
afe:11506,,nm:ae,,nm:ae3,353,361,,,,,,,,,,,,,,,,,
afe:11507,,nm:ar,nm:rome,nm:denarius,134,138,,,,,,,,,,,,,,,,,
afe:11508,,nm:ar,nm:lugdunum,nm:denarius,-2,14,,,3.08,,,,,,,,,,,,,,
afe:11509,,nm:ar,nm:rome,nm:denarius,141,161,,,3.51,,,,,,,,,,,,,,
afe:11510,,nm:ar,nm:rome,nm:antoninianus,268,270,,,,,,,,,,,,,,,,,
afe:11511,,nm:ar,nm:rome,nm:antoninianus,268,270,,,,,,,,,,,,,,,,,
afe:11512,,nm:ar,nm:rome,nm:antoninianus,268,270,,,,,,,,,,,,,,,,,
afe:11513,,nm:ar,nm:rome,nm:antoninianus,268,270,,,,,,,,,,,,,,,,,
afe:11514,,nm:ar,nm:rome,nm:antoninianus,268,270,,,,,,,,,,,,,,,,,
afe:11515,,nm:ar,nm:rome,nm:antoninianus,268,270,,,,,,,,,,,,,,,,,
afe:11516,,nm:ar,nm:rome,nm:antoninianus,268,270,,,,,,,,,,,,,,,,,
afe:11517,,nm:ar,nm:rome,nm:antoninianus,268,270,,,,,,,,,,,,,,,,,
afe:11518,,nm:ar,nm:rome,nm:antoninianus,268,270,,,,,,,,,,,,,,,,,
afe:11519,,nm:ar,nm:rome,nm:antoninianus,268,270,,,,,,,,,,,,,,,,,
afe:11520,,nm:ar,nm:rome,nm:antoninianus,268,270,,,,,,,,,,,,,,,,,
afe:11521,,nm:ar,nm:mediolanum,nm:antoninianus,268,270,,,,,,,,,,,,,,,,,
afe:11522,,nm:ar,nm:mediolanum,nm:antoninianus,268,270,,,,,,,,,,,,,,,,,
afe:11523,,nm:ar,nm:mediolanum,nm:antoninianus,268,270,,,,,,,,,,,,,,,,,
afe:11524,,nm:ar,nm:cyzicus,nm:antoninianus,268,270,,,,,,,,,,,,,,,,,
afe:11525,,nm:ae,,nm:follis,284,305,,,,,,,,,,,,,,,,,
afe:11526,,nm:ae,,nm:follis,293,306,,,,,,,,,,,,,,,,,
afe:11527,,nm:ae,,nm:follis,293,306,,,,,,,,,,,,,,,,,
afe:11528,,nm:ae,,nm:follis,293,306,,,,,,,,,,,,,,,,,
afe:11529,,nm:ae,,nm:follis,293,306,,,,,,,,,,,,,,,,,
afe:11530,,nm:ae,,nm:follis,293,306,,,,,,,,,,,,,,,,,
afe:11531,,nm:ae,,nm:follis,293,306,,,,,,,,,,,,,,,,,
afe:11532,,nm:ae,,nm:follis,305,307,,,,,,,,,,,,,,,,,
afe:11533,,nm:ae,,nm:follis,306,337,,,,,,,,,,,,,,,,,
afe:11534,,nm:ae,,nm:follis,306,337,,,,,,,,,,,,,,,,,
afe:11535,,nm:ae,,nm:follis,317,326,,,,,,,,,,,,,,,,,
afe:11536,,nm:ae,nm:rome,nm:as,138,192,,,7.96,,,,,,,,,,,,,,
afe:11537,,nm:ar,nm:mediolanum,nm:antoninianus,270,275,,,2.84,,,,,,,,,,,,,,
afe:11538,,nm:av,nm:ticinum,nm:aureus,283,284,,,,,,,,,,,,,,,,,
afe:11539,,nm:ar,nm:rome,nm:denarius,103,111,,,3.24,,,,,,,,,,,,,,
afe:11540,,nm:av,nm:rome,nm:aureus,134,138,,,6.96,,,1,6.0,,,,,,,,,,
afe:11541,,nm:av,nm:rome,nm:aureus,151,152,,,7.24,,,1,6.0,,,,,,,,,,
afe:11542,,nm:av,nm:rome,nm:aureus,145,161,,,7.25,,,1,6.0,1,1,Drapierung am Schulteransatz.,,,,,,,
afe:11543,,nm:av,nm:mediolanum,nm:aureus,260,268,,,3.63,,,1,6.0,,,,,,,,,,
afe:11544,,nm:av,,nm:aureus,269,271,,,4.96,,,,,,,,,,,,,,
afe:11545,,nm:av,nm:mogontiacum,nm:aureus,269,269,,,6.16,,,,,,,,,,,,,,
afe:11546,,nm:av,nm:ticinum,nm:aureus,276,282,,,,,,,,,,,,,,,,,
afe:11547,,nm:ae,nm:rome,nm:as,236,238,,,10.25,,,,,,,,,,,,,,
afe:11548,,nm:ar,nm:rome,nm:antoninianus,260,268,XI/-//-,,2.36,,,,,,,,,,,,,,
afe:11549,,nm:ar,nm:rome,nm:denarius,161,176,,,2.09,,,,,,,,,,,,,,
afe:11550,,nm:ar,nm:rome,nm:antoninianus,246,246,,,,,,,,,,,,,,,,,
afe:11551,,nm:ae,nm:arelate,,378,383,-/-//PCON,,,,,,,,,,,,,,,,
afe:11552,,nm:ar,nm:rome,nm:denarius,101,102,,,,,,,,,,,,,,,,,
afe:11553,,nm:ar,nm:rome,nm:antoninianus,250,251,,,2.88,,,,,,,,,,,,,,
afe:11554,,nm:av,,,-150,-50,,,7.52,,,,,,,,,,,,,,
afe:11555,,nm:ar,,,-99,-33,,,1.44,,,,,,,,,,,,,,
afe:11556,,nm:ar,,,-99,-33,,,1.74,,,,,,,,,,,,,,
afe:11557,,nm:ar,,,-99,-33,,,0.94,,,,,,,,,,,,,,
afe:11558,,nm:ar,nm:rome,nm:denarius,-55,-55,,,,,,,,,,,,,,,,,
afe:11559,,nm:ae,nm:rome,nm:sestertius,119,121,,,28.31,,,,,,,,,,,,,,
afe:11560,,nm:ae,nm:rome,nm:sestertius,235,236,,,20.17,,,,,,,,,,,,,,
afe:11561,,nm:ae,,nm:follis,293,311,,,,,,,,,,,,,,,,,
afe:11562,,nm:ar,nm:rome,nm:denarius,101,102,,,,,,,,,,,,,,,,,
afe:11563,,,,,,,,,,,,,,,,,,,,,,,
afe:11564,,nm:ar,,,-99,-33,,,1.73,,,,,,,,,,,,,,
afe:11565,,nm:ar,,,,,,,2.24,,,,,,,,,,,,,,
afe:11566,,nm:ae,nm:rome,nm:semis,101,101,,,2.9,,,,,,,,,,,,,,
afe:11567,,nm:ae,nm:rome,nm:sestertius,125,128,,,20.2,,,,,,,,,,,,,,
afe:11568,,nm:av,nm:constantinople,nm:solidus,475,476,-/-//CONOB,,4.36,,,,,,,,,,,,,,
afe:11569,,,,,,,,,,,,,,,,,,,,,,,
afe:11570,,nm:ae,nm:rome,nm:sestertius,157,158,,,24.18,,,,,,,,,,,,,,
afe:11571,,,,,,,,,,,,,,,,,,,,,,,
afe:11572,,nm:ar,nm:rome,nm:denarius,162,163,,,2.82,,,,,,,,,,,,,,
afe:11573,,nm:ae,nm:rome,nm:sestertius,161,176,,,18.23,,,,,,,,,,,,,,
afe:11574,,nm:ar,nm:rome,nm:denarius,203,210,,,3.09,,,,,,,,,,,,,,
afe:11575,,nm:ar,nm:rome,nm:denarius,54,68,,,,,,,,,,,,,,,,,
afe:11576,,nm:av,,,-199,-50,,,,,,,,,,,,,,,,,
afe:11577,,nm:av,,,-199,-50,,,,,,,,,,,,,,,,,
afe:11578,,nm:ae,nm:rome,nm:sestertius,46,46,,,,,,,,,,,,,,,,,
afe:11579,,nm:ar,,,-99,-14,,,2.44,,,,,,,,,,,,,,
afe:11580,,nm:ar,nm:antiocheia_syria,nm:denarius,72,73,,,0.49,,,,,,,,,,,,,,
afe:11581,,nm:ar,nm:rome,nm:denarius,80,80,,,2.91,,,,,,,,,,,,,,
afe:11582,,nm:ar,nm:rome,nm:denarius,103,111,,,2.54,,,,,,,,,,,,,,
afe:11583,,nm:ae,nm:rome,nm:sestertius,134,138,,,21.3,,,,,,,,,,,,,,
afe:11584,,nm:ae,nm:rome,nm:sestertius,117,138,,,13.01,,,,,,,,,,,,,,
afe:11585,,nm:ar,nm:rome,nm:denarius,159,161,,,2.24,,,,,,,,,,,,,,
afe:11586,,nm:ar,nm:rome,nm:denarius,141,161,,,2.76,,,,,,,,,,,,,,
afe:11587,,nm:ar,nm:rome,nm:denarius,145,161,,,2.87,,,,,,,,,,,,,,
afe:11588,,nm:ar,nm:rome,nm:denarius,176,177,,,3.55,,,,,,,,,,,,,,
afe:11589,,nm:ar,nm:rome,nm:denarius,181,182,,,1.45,,,,,,,,,,,,,,
afe:11590,,nm:ae,nm:rome,nm:sestertius,190,190,,,18.34,,,,,,,,,,,,,,
afe:11591,,nm:ar,nm:rome,nm:denarius,180,183,,,2.37,,,,,,,,,,,,,,
afe:11592,,nm:ar,nm:rome,nm:denarius,227,227,,,3.82,,,,,,,,,,,,,,
afe:11593,,nm:ar,,nm:antoninianus,256,257,,,1.82,,,,,,,,,,,,,,
afe:11594,,nm:ar,nm:rome,nm:antoninianus,276,282,A/-//-,,3.11,,,,,,,,,,,,,,
afe:11595,,nm:ae,nm:treveri,nm:follis,330,335,-/-//TRP,,1.55,,,,,,,,,,,,,,
afe:11596,,nm:ae,,nm:as,1,199,,,,,,,,,,,,,,,,,
afe:11597,,nm:ar,,nm:antoninianus,200,299,,,,,,,,,,,,,,,,,
afe:11598,,nm:ar,,nm:antoninianus,268,280,,,,,,,,,,,,,,,,,
